entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif,diff_hier,diff_semaine
Parti libéral du Québec,2023,132,Richmond,33,2,2,0,33,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,838,Rimouski,438.24,11,10,1,433.24,5,0.09090909090909093,0.01140927345746622,2023-05-13,0,0
Parti libéral du Québec,2023,834,Rivière-du-Loup-Témiscouata,345,4,3,1,295,50,0.25,0.14492753623188406,2023-05-13,0,0
Parti libéral du Québec,2023,316,Robert-Baldwin,3365,38,30,8,2750,615,0.21052631578947367,0.1827637444279346,2023-05-13,0,100
Parti libéral du Québec,2023,930,Roberval,20,1,1,0,20,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,356,Rosemont,820,9,8,1,720,100,0.1111111111111111,0.12195121951219512,2023-05-13,0,0
Parti libéral du Québec,2023,576,Rousseau,20,1,0,1,0,20,1,1,2023-05-13,0,0
Parti libéral du Québec,2023,636,Rouyn-Noranda-Témiscamingue,200,2,2,0,200,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,110,Saint-François,200,2,2,0,200,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,326,Saint-Henri-Sainte-Anne,908.32,10,6,4,633.32,275,0.4,0.3027567377135811,2023-05-13,0,0
Parti libéral du Québec,2023,260,Saint-Hyacinthe,50,1,1,0,50,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,212,Saint-Jean,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-05-13,0,0
Parti libéral du Québec,2023,526,Saint-Jérôme,58.2,2,2,0,58.2,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,318,Saint-Laurent,935,11,7,4,585,350,0.3636363636363637,0.37433155080213903,2023-05-13,0,100
Parti libéral du Québec,2023,330,Sainte-Marie-Saint-Jacques,800,9,6,3,575,225,0.3333333333333333,0.28125,2023-05-13,0,25
Parti libéral du Québec,2023,470,Sainte-Rose,500,5,1,4,100,400,0.8,0.8,2023-05-13,200,200
Parti libéral du Québec,2023,230,Sanguinet,250,4,1,3,25,225,0.75,0.9,2023-05-13,0,0
Parti libéral du Québec,2023,116,Sherbrooke,233.32,5,5,0,233.32,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,220,Soulanges,745,9,8,1,645,100,0.1111111111111111,0.1342281879194631,2023-05-13,0,0
Parti libéral du Québec,2023,250,Taillon,273.32,6,5,1,263.32,10,0.16666666666666666,0.03658715059271184,2023-05-13,0,60
Parti libéral du Québec,2023,730,Taschereau,870,11,7,4,545,325,0.3636363636363637,0.3735632183908046,2023-05-13,0,0
Parti libéral du Québec,2023,542,Terrebonne,720,8,5,3,500,220,0.375,0.3055555555555556,2023-05-13,160,320
Parti libéral du Québec,2023,660,Trois-Rivières,725,8,8,0,725,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,240,Vachon,100,1,0,1,0,100,1,1,2023-05-13,0,0
Parti libéral du Québec,2023,726,Vanier-Les Rivières,350,4,1,3,100,250,0.75,0.7142857142857143,2023-05-13,0,0
Parti libéral du Québec,2023,224,Vaudreuil,325,4,2,2,125,200,0.5,0.6153846153846154,2023-05-13,0,25
Parti libéral du Québec,2023,256,Verchères,240,4,4,0,240,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,300,Verdun,625,7,7,0,625,0,0,0,2023-05-13,0,0
Parti libéral du Québec,2023,358,Viau,2245,28,23,5,1745,500,0.17857142857142858,0.22271714922049,2023-05-13,260,940
Parti libéral du Québec,2023,476,Vimont,790,12,7,5,550,240,0.4166666666666667,0.3037974683544304,2023-05-13,50,150
Parti libéral du Québec,2023,332,Westmount-Saint-Louis,1100,11,9,2,900,200,0.18181818181818185,0.18181818181818185,2023-05-13,0,100
Parti libéral du Québec,2023,858,Îles-de-la-Madeleine,100,1,0,1,0,100,1,1,2023-05-13,0,0
Parti québécois,2023,648,Abitibi-Est,1195,16,11,5,870,325,0.3125,0.2719665271966527,2023-05-13,0,75
Parti québécois,2023,642,Abitibi-Ouest,1342,20,18,2,1232,110,0.1,0.08196721311475409,2023-05-13,0,50
Parti québécois,2023,338,Acadie,3990,51,44,7,3415,575,0.13725490196078433,0.14411027568922305,2023-05-13,0,100
Parti québécois,2023,366,Anjou-Louis-Riel,2490,34,31,3,2320,170,0.08823529411764706,0.06827309236947791,2023-05-13,0,210
Parti québécois,2023,520,Argenteuil,1050,15,12,3,910,140,0.2,0.13333333333333333,2023-05-13,0,0
Parti québécois,2023,144,Arthabaska,1850,23,19,4,1585,265,0.17391304347826086,0.14324324324324325,2023-05-13,0,130
Parti québécois,2023,806,Beauce-Nord,775,13,10,3,550,225,0.2307692307692308,0.2903225806451613,2023-05-13,0,100
Parti québécois,2023,802,Beauce-Sud,975,12,11,1,935,40,0.08333333333333333,0.04102564102564102,2023-05-13,0,125
Parti québécois,2023,218,Beauharnois,2055,28,22,6,1685,370,0.21428571428571427,0.18004866180048662,2023-05-13,0,320
Parti québécois,2023,822,Bellechasse,1575,19,18,1,1475,100,0.05263157894736842,0.06349206349206349,2023-05-13,0,25
Parti québécois,2023,566,Berthier,3290,42,34,8,2795,495,0.1904761904761905,0.15045592705167174,2023-05-13,0,250
Parti québécois,2023,588,Bertrand,2262,29,26,3,2112,150,0.10344827586206896,0.06631299734748011,2023-05-13,0,115
Parti québécois,2023,536,Blainville,1407,16,11,5,1007,400,0.3125,0.28429282160625446,2023-05-13,100,233
Parti québécois,2023,850,Bonaventure,2355,35,32,3,2255,100,0.08571428571428572,0.04246284501061571,2023-05-13,100,200
Parti québécois,2023,258,Borduas,4300,60,50,10,3935,365,0.16666666666666666,0.08488372093023255,2023-05-13,0,60
Parti québécois,2023,360,Bourassa-Sauvé,840,12,10,2,690,150,0.16666666666666666,0.17857142857142858,2023-05-13,0,25
Parti québécois,2023,204,Brome-Missisquoi,2575,31,26,5,2215,360,0.16129032258064516,0.13980582524271845,2023-05-13,0,40
Parti québécois,2023,370,Camille-Laurin,5300,65,59,6,4895,405,0.09230769230769233,0.07641509433962264,2023-05-13,0,375
Parti québécois,2023,238,Chambly,1580,23,17,6,1245,335,0.2608695652173913,0.2120253164556962,2023-05-13,0,170
Parti québécois,2023,676,Champlain,2495,31,31,0,2495,0,0,0,2023-05-13,0,100
Parti québécois,2023,620,Chapleau,1170,14,13,1,1070,100,0.07142857142857142,0.08547008547008547,2023-05-13,0,0
Parti québécois,2023,748,Charlesbourg,2355.32,38,36,2,2180.32,175,0.05263157894736842,0.07429988281847053,2023-05-13,0,250
Parti québécois,2023,760,Charlevoix-Côte-de-Beaupré,3653,55,50,5,3318,335,0.09090909090909093,0.0917054475773337,2023-05-13,10,245
Parti québécois,2023,754,Chauveau,2395,30,26,4,2120,275,0.13333333333333333,0.11482254697286012,2023-05-13,0,225
Parti québécois,2023,918,Chicoutimi,2173.31,34,31,3,2028.31,145,0.08823529411764706,0.06671850771403988,2023-05-13,0,33.32999999999993
Parti québécois,2023,460,Chomedey,2090,28,25,3,2030,60,0.10714285714285714,0.02870813397129186,2023-05-13,0,0
Parti québécois,2023,814,Chutes-de-la-Chaudière,2145,27,22,5,1950,195,0.18518518518518515,0.09090909090909093,2023-05-13,0,25
Parti québécois,2023,226,Châteauguay,760,10,9,1,660,100,0.1,0.13157894736842105,2023-05-13,0,0
Parti québécois,2023,826,Côte-du-Sud,1530,22,16,6,1170,360,0.2727272727272727,0.2352941176470588,2023-05-13,0,25
Parti québécois,2023,320,D'Arcy-McGee,225,3,2,1,200,25,0.3333333333333333,0.1111111111111111,2023-05-13,0,0
Parti québécois,2023,508,Deux-Montagnes,1255,18,14,4,1050,205,0.2222222222222222,0.16334661354581673,2023-05-13,0,0
Parti québécois,2023,138,Drummond-Bois-Francs,2140,27,25,2,1940,200,0.07407407407407407,0.09345794392523364,2023-05-13,0,25
Parti québécois,2023,914,Dubuc,985,16,12,4,785,200,0.25,0.20304568527918784,2023-05-13,0,0
Parti québécois,2023,902,Duplessis,1150,14,11,3,930,220,0.21428571428571427,0.19130434782608696,2023-05-13,0,0
Parti québécois,2023,466,Fabre,1480,24,20,4,1250,230,0.16666666666666666,0.1554054054054054,2023-05-13,0,50
Parti québécois,2023,854,Gaspé,1933.32,26,22,4,1673.32,260,0.15384615384615383,0.13448368609438685,2023-05-13,0,50
Parti québécois,2023,614,Gatineau,2025,27,22,5,1705,320,0.18518518518518515,0.1580246913580247,2023-05-13,0,25
Parti québécois,2023,346,Gouin,3463.32,46,38,8,2983.32,480,0.17391304347826086,0.1385953362669346,2023-05-13,0,8.330000000000382
Parti québécois,2023,206,Granby,1565,19,14,5,1115,450,0.2631578947368421,0.28753993610223644,2023-05-13,0,100
Parti québécois,2023,502,Groulx,2363.33,28,26,2,2163.33,200,0.07142857142857142,0.08462635349274118,2023-05-13,0,25
Parti québécois,2023,352,Hochelaga-Maisonneuve,2265,28,24,4,1980,285,0.14285714285714285,0.12582781456953643,2023-05-13,0,400
Parti québécois,2023,602,Hull,3480,43,40,3,3305,175,0.06976744186046512,0.05028735632183908,2023-05-13,0,350
Parti québécois,2023,216,Huntingdon,755,11,10,1,730,25,0.09090909090909093,0.03311258278145695,2023-05-13,0,320
Parti québécois,2023,210,Iberville,845.33,16,15,1,843.33,2,0.0625,0.0023659399287852,2023-05-13,0,75
Parti québécois,2023,310,Jacques-Cartier,725,9,7,2,525,200,0.2222222222222222,0.27586206896551724,2023-05-13,0,0
Parti québécois,2023,736,Jean-Lesage,3025,40,31,9,2620,405,0.225,0.13388429752066117,2023-05-13,0,290
Parti québécois,2023,702,Jean-Talon,9406,123,107,16,8361,1045,0.13008130081300814,0.11109929832022114,2023-05-13,0,780
Parti québécois,2023,364,Jeanne-Mance-Viger,660,8,7,1,560,100,0.125,0.15151515151515152,2023-05-13,0,110
Parti québécois,2023,126,Johnson,2070,29,27,2,2025,45,0.06896551724137931,0.0217391304347826,2023-05-13,0,425
Parti québécois,2023,570,Joliette,3438.33,44,35,9,2813.33,625,0.20454545454545456,0.18177429158923084,2023-05-13,0,175
Parti québécois,2023,922,Jonquière,1735,26,20,6,1310,425,0.2307692307692308,0.24495677233429392,2023-05-13,0,275
Parti québécois,2023,554,L'Assomption,1560,21,17,4,1250,310,0.1904761904761905,0.1987179487179487,2023-05-13,0,50
Parti québécois,2023,720,La Peltrie,1350,19,16,3,1175,175,0.15789473684210523,0.12962962962962962,2023-05-13,0,125
Parti québécois,2023,236,La Pinière,1865,26,20,6,1340,525,0.2307692307692308,0.28150134048257375,2023-05-13,0,150
Parti québécois,2023,232,La Prairie,1790,22,18,4,1540,250,0.18181818181818185,0.1396648044692737,2023-05-13,0,0
Parti québécois,2023,390,LaFontaine,750,10,7,3,525,225,0.3,0.3,2023-05-13,0,100
Parti québécois,2023,594,Labelle,2210,32,26,6,1825,385,0.1875,0.17420814479638008,2023-05-13,0,25
Parti québécois,2023,926,Lac-Saint-Jean,1315,22,16,6,1120,195,0.2727272727272727,0.1482889733840304,2023-05-13,0,170
Parti québécois,2023,244,Laporte,1995,26,22,4,1740,255,0.15384615384615383,0.12781954887218044,2023-05-13,0,150
Parti québécois,2023,344,Laurier-Dorion,2200,25,24,1,2100,100,0.04,0.04545454545454545,2023-05-13,0,150
Parti québécois,2023,454,Laval-des-Rapides,1980,30,24,6,1625,355,0.2,0.17929292929292928,2023-05-13,0,215
Parti québécois,2023,670,Laviolette-Saint-Maurice,3052,42,38,4,2812,240,0.09523809523809525,0.07863695937090433,2023-05-13,0,0
Parti québécois,2023,530,Les Plaines,1055,19,17,2,1000,55,0.10526315789473684,0.05213270142180094,2023-05-13,0,0
Parti québécois,2023,810,Lotbinière-Frontenac,2160,29,21,8,1675,485,0.27586206896551724,0.22453703703703703,2023-05-13,80,330
Parti québécois,2023,708,Louis-Hébert,5077,59,56,3,4975,102,0.05084745762711865,0.02009060468780776,2023-05-13,0,400
Parti québécois,2023,818,Lévis,3520,45,39,6,3100,420,0.13333333333333333,0.11931818181818182,2023-05-13,0,590
Parti québécois,2023,304,Marguerite-Bourgeoys,1460,16,15,1,1360,100,0.0625,0.0684931506849315,2023-05-13,0,50
Parti québécois,2023,246,Marie-Victorin,4045,53,49,4,3840,205,0.07547169811320754,0.05067985166872682,2023-05-13,0,50
Parti québécois,2023,306,Marquette,727,11,9,2,625,102,0.18181818181818185,0.14030261348005502,2023-05-13,0,250
Parti québécois,2023,666,Maskinongé,2035,27,22,5,1560,475,0.18518518518518515,0.2334152334152334,2023-05-13,0,40
Parti québécois,2023,548,Masson,1630,22,20,2,1505,125,0.09090909090909093,0.07668711656441718,2023-05-13,0,200
Parti québécois,2023,842,Matane-Matapédia,7545,106,78,28,6140,1405,0.2641509433962264,0.1862160371106693,2023-05-13,0,820
Parti québécois,2023,340,Maurice-Richard,3690,52,41,11,2935,755,0.2115384615384615,0.2046070460704607,2023-05-13,0,280
Parti québécois,2023,350,Mercier,3495,42,36,6,3125,370,0.14285714285714285,0.10586552217453506,2023-05-13,0,250
Parti québécois,2023,482,Mille-Îles,1980,29,27,2,1910,70,0.06896551724137931,0.03535353535353535,2023-05-13,0,110
Parti québécois,2023,514,Mirabel,1075,16,14,2,895,180,0.125,0.16744186046511628,2023-05-13,0,0
Parti québécois,2023,336,Mont-Royal-Outremont,3190,39,33,6,2715,475,0.15384615384615383,0.14890282131661442,2023-05-13,0,290
Parti québécois,2023,252,Montarville,4185,51,50,1,4085,100,0.0196078431372549,0.02389486260454002,2023-05-13,0,100
Parti québécois,2023,742,Montmorency,1485,22,18,4,1185,300,0.18181818181818185,0.202020202020202,2023-05-13,0,500
Parti québécois,2023,104,Mégantic,1435,19,15,4,1270,165,0.21052631578947367,0.11498257839721254,2023-05-13,0,40
Parti québécois,2023,312,Nelligan,585,9,7,2,385,200,0.2222222222222222,0.3418803418803419,2023-05-13,0,240
Parti québécois,2023,150,Nicolet-Bécancour,3165,40,35,5,2795,370,0.125,0.11690363349131122,2023-05-13,0,100
Parti québécois,2023,324,Notre-Dame-de-Grâce,1415,15,14,1,1340,75,0.06666666666666667,0.05300353356890459,2023-05-13,0,365
Parti québécois,2023,120,Orford,3305,43,32,11,2535,770,0.2558139534883721,0.2329803328290469,2023-05-13,0,200
Parti québécois,2023,626,Papineau,2030,25,20,5,1650,380,0.2,0.18719211822660095,2023-05-13,0,0
Parti québécois,2023,380,Pointe-aux-Trembles,1544.99,21,19,2,1439.99,105,0.09523809523809525,0.06796160492948175,2023-05-13,50,50
Parti québécois,2023,608,Pontiac,1150,15,11,4,830,320,0.26666666666666666,0.2782608695652174,2023-05-13,0,100
Parti québécois,2023,714,Portneuf,1780,29,26,3,1680,100,0.10344827586206896,0.05617977528089887,2023-05-13,0,505
Parti québécois,2023,582,Prévost,1710,22,18,4,1460,250,0.18181818181818185,0.14619883040935672,2023-05-13,0,325
Parti québécois,2023,906,René-Lévesque,1450,20,17,3,1225,225,0.15,0.15517241379310345,2023-05-13,0,100
Parti québécois,2023,560,Repentigny,3260.5,43,37,6,3005,255.5,0.13953488372093023,0.07836221438429689,2023-05-13,0,75
Parti québécois,2023,264,Richelieu,1790,30,22,8,1410,380,0.26666666666666666,0.2122905027932961,2023-05-13,0,100
Parti québécois,2023,132,Richmond,2274.99,30,25,5,2019.99,255,0.16666666666666666,0.11208840478419686,2023-05-13,0,125
Parti québécois,2023,838,Rimouski,3445,49,39,10,2745,700,0.20408163265306123,0.20319303338171263,2023-05-13,0,590
Parti québécois,2023,834,Rivière-du-Loup-Témiscouata,1530,23,18,5,1285,245,0.21739130434782608,0.16013071895424835,2023-05-13,0,120
Parti québécois,2023,316,Robert-Baldwin,450,5,5,0,450,0,0,0,2023-05-13,50,150
Parti québécois,2023,930,Roberval,1413.32,22,21,1,1403.32,10,0.04545454545454545,0.00707553844847592,2023-05-13,0,300
Parti québécois,2023,356,Rosemont,4090,53,46,7,3685,405,0.1320754716981132,0.09902200488997556,2023-05-13,0,445
Parti québécois,2023,576,Rousseau,1940,22,18,4,1600,340,0.18181818181818185,0.17525773195876287,2023-05-13,0,100
Parti québécois,2023,636,Rouyn-Noranda-Témiscamingue,2615,32,27,5,2375,240,0.15625,0.09177820267686423,2023-05-13,100,125
Parti québécois,2023,110,Saint-François,1762,25,19,6,1400,362,0.24,0.2054483541430193,2023-05-13,0,150
Parti québécois,2023,326,Saint-Henri-Sainte-Anne,3970,30,25,5,3350,620,0.16666666666666666,0.1561712846347607,2023-05-13,0,5
Parti québécois,2023,260,Saint-Hyacinthe,4630,75,64,11,4075,555,0.14666666666666667,0.11987041036717062,2023-05-13,0,1335
Parti québécois,2023,212,Saint-Jean,2890,39,32,7,2360,530,0.1794871794871795,0.1833910034602076,2023-05-13,0,0
Parti québécois,2023,526,Saint-Jérôme,3970,53,41,12,3325,645,0.22641509433962265,0.1624685138539043,2023-05-13,0,255
Parti québécois,2023,318,Saint-Laurent,1050,11,10,1,950,100,0.09090909090909093,0.09523809523809525,2023-05-13,0,100
Parti québécois,2023,330,Sainte-Marie-Saint-Jacques,5306.64,63,54,9,4766.64,540,0.14285714285714285,0.10175930532314233,2023-05-13,0,0
Parti québécois,2023,470,Sainte-Rose,2965,43,38,5,2640,325,0.11627906976744186,0.10961214165261383,2023-05-13,80,345
Parti québécois,2023,230,Sanguinet,460,7,6,1,360,100,0.14285714285714285,0.21739130434782608,2023-05-13,0,0
Parti québécois,2023,116,Sherbrooke,5445,67,52,15,4365,1080,0.22388059701492535,0.1983471074380165,2023-05-13,0,650
Parti québécois,2023,220,Soulanges,890,17,13,4,640,250,0.2352941176470588,0.2808988764044944,2023-05-13,0,0
Parti québécois,2023,250,Taillon,6340,76,65,11,5460,880,0.14473684210526316,0.138801261829653,2023-05-13,200,725
Parti québécois,2023,730,Taschereau,10152,128,108,20,8895,1257,0.15625,0.12381796690307328,2023-05-13,0,460
Parti québécois,2023,542,Terrebonne,1655,27,24,3,1555,100,0.1111111111111111,0.06042296072507553,2023-05-13,0,225
Parti québécois,2023,660,Trois-Rivières,3499,42,33,9,2814,685,0.21428571428571427,0.19577022006287512,2023-05-13,0,200
Parti québécois,2023,938,Ungava,215,6,4,2,165,50,0.3333333333333333,0.23255813953488372,2023-05-13,0,0
Parti québécois,2023,240,Vachon,2200,30,25,5,1935,265,0.16666666666666666,0.12045454545454544,2023-05-13,0,545
Parti québécois,2023,726,Vanier-Les Rivières,1670,27,20,7,1335,335,0.25925925925925924,0.2005988023952096,2023-05-13,10,195
Parti québécois,2023,224,Vaudreuil,1583,20,16,4,1263,320,0.2,0.20214782059380923,2023-05-13,0,15
Parti québécois,2023,256,Verchères,3118.2,40,36,4,2793.2,325,0.1,0.10422679751138478,2023-05-13,0,275
Parti québécois,2023,300,Verdun,2095,24,21,3,1795,300,0.125,0.1431980906921241,2023-05-13,0,150
Parti québécois,2023,358,Viau,965,13,11,2,880,85,0.15384615384615383,0.08808290155440414,2023-05-13,0,100
Parti québécois,2023,476,Vimont,1410,18,17,1,1310,100,0.05555555555555555,0.07092198581560284,2023-05-13,0,120
Parti québécois,2023,332,Westmount-Saint-Louis,1080,17,12,5,780,300,0.29411764705882354,0.2777777777777778,2023-05-13,0,350
Parti québécois,2023,858,Îles-de-la-Madeleine,1020,11,11,0,1020,0,0,0,2023-05-13,0,100
Québec solidaire,2023,648,Abitibi-Est,200,2,2,0,200,0,0,0,2023-05-13,0,0
Québec solidaire,2023,642,Abitibi-Ouest,250,3,3,0,250,0,0,0,2023-05-13,0,0
Québec solidaire,2023,338,Acadie,703.32,10,9,1,678.32,25,0.1,0.03554569754876869,2023-05-13,0,0
Québec solidaire,2023,366,Anjou-Louis-Riel,583.32,8,7,1,483.32,100,0.125,0.17143248988548307,2023-05-13,0,0
Québec solidaire,2023,520,Argenteuil,282,4,4,0,282,0,0,0,2023-05-13,8,8
Québec solidaire,2023,144,Arthabaska,616.63,9,9,0,616.63,0,0,0,2023-05-13,0,0
Québec solidaire,2023,806,Beauce-Nord,33.32,1,1,0,33.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,802,Beauce-Sud,225,3,3,0,225,0,0,0,2023-05-13,0,0
Québec solidaire,2023,218,Beauharnois,299.96,5,5,0,299.96,0,0,0,2023-05-13,0,99.99999999999997
Québec solidaire,2023,566,Berthier,541.64,10,10,0,541.64,0,0,0,2023-05-13,0,0
Québec solidaire,2023,588,Bertrand,866.64,12,7,5,506.64,360,0.4166666666666667,0.41539739684297977,2023-05-13,0,0
Québec solidaire,2023,536,Blainville,458.32,6,3,3,233.32,225,0.5,0.4909233723162856,2023-05-13,0,0
Québec solidaire,2023,850,Bonaventure,390,6,6,0,390,0,0,0,2023-05-13,0,0
Québec solidaire,2023,258,Borduas,983.32,12,11,1,958.32,25,0.08333333333333333,0.02542407354675995,2023-05-13,8.330000000000041,8.330000000000041
Québec solidaire,2023,360,Bourassa-Sauvé,520,6,6,0,520,0,0,0,2023-05-13,0,25
Québec solidaire,2023,204,Brome-Missisquoi,1058.28,14,13,1,958.28,100,0.07142857142857142,0.0944929508258684,2023-05-13,0,0
Québec solidaire,2023,370,Camille-Laurin,1133.32,12,12,0,1133.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,238,Chambly,155,4,2,2,120,35,0.5,0.2258064516129032,2023-05-13,0,0
Québec solidaire,2023,676,Champlain,454.96,8,7,1,354.96,100,0.125,0.21979954281695097,2023-05-13,0,0
Québec solidaire,2023,620,Chapleau,183.32,3,3,0,183.32,0,0,0,2023-05-13,0,100
Québec solidaire,2023,748,Charlesbourg,652,10,7,3,427,225,0.3,0.3450920245398773,2023-05-13,0,8
Québec solidaire,2023,760,Charlevoix-Côte-de-Beaupré,283.31,7,6,1,258.31,25,0.14285714285714285,0.08824256115209488,2023-05-13,0,0
Québec solidaire,2023,918,Chicoutimi,774.96,11,11,0,774.96,0,0,0,2023-05-13,0,100
Québec solidaire,2023,460,Chomedey,432,5,3,2,232,200,0.4,0.46296296296296297,2023-05-13,0,0
Québec solidaire,2023,814,Chutes-de-la-Chaudière,125,2,1,1,100,25,0.5,0.2,2023-05-13,0,0
Québec solidaire,2023,226,Châteauguay,325,4,4,0,325,0,0,0,2023-05-13,0,0
Québec solidaire,2023,826,Côte-du-Sud,266.64,4,4,0,266.64,0,0,0,2023-05-13,0,0
Québec solidaire,2023,320,D'Arcy-McGee,120,2,2,0,120,0,0,0,2023-05-13,0,0
Québec solidaire,2023,508,Deux-Montagnes,283.32,4,3,1,183.32,100,0.25,0.35295778624876467,2023-05-13,0,8.329999999999984
Québec solidaire,2023,138,Drummond-Bois-Francs,191.63,4,4,0,191.63,0,0,0,2023-05-13,0,0
Québec solidaire,2023,914,Dubuc,250,3,2,1,200,50,0.3333333333333333,0.2,2023-05-13,0,0
Québec solidaire,2023,902,Duplessis,208.32,4,2,2,133.32,75,0.5,0.3600230414746544,2023-05-13,0,0
Québec solidaire,2023,466,Fabre,100,1,1,0,100,0,0,0,2023-05-13,0,0
Québec solidaire,2023,854,Gaspé,733.28,13,10,3,508.28,225,0.2307692307692308,0.3068404974907266,2023-05-13,0,0
Québec solidaire,2023,614,Gatineau,200,2,2,0,200,0,0,0,2023-05-13,0,0
Québec solidaire,2023,346,Gouin,3864.6,55,49,6,3389.6,475,0.10909090909090909,0.12291052114060964,2023-05-13,0,58.32999999999993
Québec solidaire,2023,206,Granby,382.64,6,4,2,266.64,116,0.3333333333333333,0.30315701442609244,2023-05-13,0,0
Québec solidaire,2023,502,Groulx,320,4,4,0,320,0,0,0,2023-05-13,0,0
Québec solidaire,2023,352,Hochelaga-Maisonneuve,2865.52,44,39,5,2640.52,225,0.11363636363636365,0.07851978000502527,2023-05-13,0,8.329999999999927
Québec solidaire,2023,602,Hull,1348.32,16,14,2,1198.32,150,0.125,0.11124955500178,2023-05-13,0,0
Québec solidaire,2023,216,Huntingdon,258.32,4,3,1,233.32,25,0.25,0.09677918860328276,2023-05-13,0,0
Québec solidaire,2023,210,Iberville,453.32,6,5,1,353.32,100,0.16666666666666666,0.2205947233742169,2023-05-13,0,0
Québec solidaire,2023,310,Jacques-Cartier,10,1,1,0,10,0,0,0,2023-05-13,0,0
Québec solidaire,2023,736,Jean-Lesage,2611.49,38,33,5,2406.6,204.89,0.13157894736842105,0.07845712600852386,2023-05-13,0,0
Québec solidaire,2023,702,Jean-Talon,927,12,11,1,877,50,0.08333333333333333,0.05393743257820928,2023-05-13,0,0
Québec solidaire,2023,364,Jeanne-Mance-Viger,33.32,1,1,0,33.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,126,Johnson,425,5,4,1,325,100,0.2,0.2352941176470588,2023-05-13,0,0
Québec solidaire,2023,570,Joliette,401.3,8,8,0,401.3,0,0,0,2023-05-13,0,0
Québec solidaire,2023,554,L'Assomption,349.96,6,5,1,249.96,100,0.16666666666666666,0.2857469425077152,2023-05-13,0,8.329999999999984
Québec solidaire,2023,720,La Peltrie,158.32,3,3,0,158.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,236,La Pinière,130,2,2,0,130,0,0,0,2023-05-13,0,0
Québec solidaire,2023,390,LaFontaine,20,1,1,0,20,0,0,0,2023-05-13,0,0
Québec solidaire,2023,594,Labelle,403.28,8,8,0,403.28,0,0,0,2023-05-13,0,8.329999999999984
Québec solidaire,2023,926,Lac-Saint-Jean,286.64,5,5,0,286.64,0,0,0,2023-05-13,0,0
Québec solidaire,2023,244,Laporte,641.64,9,9,0,641.64,0,0,0,2023-05-13,0,8.330000000000041
Québec solidaire,2023,344,Laurier-Dorion,3184.91,50,41,9,2764.91,420,0.18,0.1318718582314728,2023-05-13,0,0
Québec solidaire,2023,454,Laval-des-Rapides,458.32,9,9,0,458.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,670,Laviolette-Saint-Maurice,158.32,3,3,0,158.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,530,Les Plaines,100,1,0,1,0,100,1,1,2023-05-13,0,0
Québec solidaire,2023,810,Lotbinière-Frontenac,558.32,7,5,2,433.32,125,0.2857142857142857,0.22388594354492045,2023-05-13,0,8.330000000000041
Québec solidaire,2023,708,Louis-Hébert,773.32,10,7,3,553.32,220,0.3,0.28448766358040656,2023-05-13,0,0
Québec solidaire,2023,818,Lévis,508.32,8,8,0,508.32,0,0,0,2023-05-13,0,25
Québec solidaire,2023,304,Marguerite-Bourgeoys,450,5,4,1,350,100,0.2,0.2222222222222222,2023-05-13,0,0
Québec solidaire,2023,246,Marie-Victorin,1086.59,17,17,0,1086.59,0,0,0,2023-05-13,0,0
Québec solidaire,2023,306,Marquette,200,2,2,0,200,0,0,0,2023-05-13,0,0
Québec solidaire,2023,666,Maskinongé,566.64,7,6,1,466.64,100,0.14285714285714285,0.17647889312438234,2023-05-13,0,0
Québec solidaire,2023,548,Masson,177,4,2,2,150,27,0.5,0.15254237288135594,2023-05-13,0,0
Québec solidaire,2023,842,Matane-Matapédia,324.99,4,3,1,224.99,100,0.25,0.30770177543924426,2023-05-13,0,0
Québec solidaire,2023,340,Maurice-Richard,3213.28,39,35,4,2823.28,390,0.10256410256410256,0.1213713090673704,2023-05-13,0,33.33000000000038
Québec solidaire,2023,350,Mercier,3617.87,48,40,8,2892.87,725,0.16666666666666666,0.20039415457161255,2023-05-13,0,8.329999999999927
Québec solidaire,2023,482,Mille-Îles,233.32,3,3,0,233.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,514,Mirabel,125,2,2,0,125,0,0,0,2023-05-13,0,0
Québec solidaire,2023,336,Mont-Royal-Outremont,1094.99,14,13,1,994.99,100,0.07142857142857142,0.09132503493182588,2023-05-13,0,50
